Employee #,Employee Name,Date,Log In,Log Out,Hourly Rate
10022,Delos Santos Kolby,06/14/2024,10:50:00,18:13:00,138.39
10022,Delos Santos Kolby,06/17/2024,09:40:00,20:22:00,138.39
10022,Delos Santos Kolby,06/18/2024,10:31:00,20:21:00,138.39
10022,Delos Santos Kolby,06/19/2024,10:52:00,18:13:00,138.39
10022,Delos Santos Kolby,06/20/2024,09:37:00,19:29:00,138.39
10022,Delos Santos Kolby,06/21/2024,08:53:00,16:26:00,138.39
10022,Delos Santos Kolby,06/24/2024,09:03:00,18:10:00,138.39
10022,Delos Santos Kolby,06/25/2024,08:42:00,17:02:00,138.39
10022,Delos Santos Kolby,06/26/2024,08:07:00,17:17:00,138.39
10022,Delos Santos Kolby,06/27/2024,08:01:00,18:12:00,138.39
10022,Delos Santos Kolby,06/28/2024,10:21:00,18:29:00,138.39
10022,Delos Santos Kolby,07/01/2024,09:18:00,17:02:00,138.39
10022,Delos Santos Kolby,07/02/2024,09:56:00,18:31:00,138.39
10022,Delos Santos Kolby,07/03/2024,09:33:00,19:45:00,138.39
10022,Delos Santos Kolby,07/04/2024,09:01:00,16:36:00,138.39
10022,Delos Santos Kolby,07/05/2024,10:34:00,19:13:00,138.39
10022,Delos Santos Kolby,07/08/2024,09:26:00,20:23:00,138.39
10022,Delos Santos Kolby,07/09/2024,09:42:00,20:07:00,138.39
10022,Delos Santos Kolby,07/10/2024,10:18:00,17:42:00,138.39
10022,Delos Santos Kolby,07/11/2024,09:22:00,17:26:00,138.39
10022,Delos Santos Kolby,07/12/2024,09:08:00,18:08:00,138.39
10022,Delos Santos Kolby,07/15/2024,09:14:00,19:33:00,138.39
10022,Delos Santos Kolby,07/16/2024,08:51:00,16:09:00,138.39
10022,Delos Santos Kolby,07/17/2024,10:07:00,17:27:00,138.39
10022,Delos Santos Kolby,07/18/2024,10:57:00,19:18:00,138.39
10022,Delos Santos Kolby,07/19/2024,10:09:00,20:45:00,138.39
10022,Delos Santos Kolby,07/22/2024,09:41:00,19:32:00,138.39
10022,Delos Santos Kolby,07/23/2024,10:42:00,18:02:00,138.39
10022,Delos Santos Kolby,07/24/2024,08:56:00,18:01:00,138.39
10022,Delos Santos Kolby,07/25/2024,09:25:00,17:45:00,138.39
10022,Delos Santos Kolby,07/26/2024,09:29:00,18:21:00,138.39
10022,Delos Santos Kolby,07/29/2024,10:06:00,18:33:00,138.39
10022,Delos Santos Kolby,07/30/2024,08:30:00,18:20:00,138.39
10022,Delos Santos Kolby,07/31/2024,08:20:00,18:30:00,138.39
10022,Delos Santos Kolby,08/01/2024,10:20:00,21:04:00,138.39
10022,Delos Santos Kolby,08/02/2024,08:17:00,18:29:00,138.39
10022,Delos Santos Kolby,08/05/2024,08:43:00,16:36:00,138.39
10022,Delos Santos Kolby,08/06/2024,08:47:00,18:39:00,138.39
10022,Delos Santos Kolby,08/07/2024,10:38:00,18:47:00,138.39
10022,Delos Santos Kolby,08/08/2024,09:41:00,18:04:00,138.39
10022,Delos Santos Kolby,08/09/2024,10:46:00,20:08:00,138.39
10022,Delos Santos Kolby,08/12/2024,08:39:00,18:55:00,138.39
10022,Delos Santos Kolby,08/13/2024,09:15:00,19:08:00,138.39
10022,Delos Santos Kolby,08/14/2024,08:48:00,17:44:00,138.39
10022,Delos Santos Kolby,08/15/2024,08:08:00,17:41:00,138.39
10022,Delos Santos Kolby,08/16/2024,09:42:00,18:07:00,138.39
10022,Delos Santos Kolby,08/19/2024,10:42:00,20:17:00,138.39
10022,Delos Santos Kolby,08/20/2024,08:37:00,18:52:00,138.39
10022,Delos Santos Kolby,08/21/2024,10:53:00,20:26:00,138.39
10022,Delos Santos Kolby,08/22/2024,10:01:00,17:55:00,138.39
10022,Delos Santos Kolby,08/23/2024,08:11:00,16:26:00,138.39
10022,Delos Santos Kolby,08/26/2024,08:20:00,18:56:00,138.39
10022,Delos Santos Kolby,08/27/2024,08:00:00,15:56:00,138.39
10022,Delos Santos Kolby,08/28/2024,09:30:00,20:28:00,138.39
10022,Delos Santos Kolby,08/29/2024,10:53:00,19:11:00,138.39
10022,Delos Santos Kolby,08/30/2024,09:08:00,17:20:00,138.39
10022,Delos Santos Kolby,09/02/2024,10:31:00,21:23:00,138.39
10022,Delos Santos Kolby,09/03/2024,08:16:00,17:09:00,138.39
10022,Delos Santos Kolby,09/04/2024,09:35:00,19:32:00,138.39
10022,Delos Santos Kolby,09/05/2024,10:45:00,21:23:00,138.39
10022,Delos Santos Kolby,09/06/2024,09:52:00,20:21:00,138.39
10022,Delos Santos Kolby,09/09/2024,08:42:00,16:01:00,138.39
10022,Delos Santos Kolby,09/10/2024,09:34:00,19:06:00,138.39
10022,Delos Santos Kolby,09/11/2024,10:28:00,19:57:00,138.39
10022,Delos Santos Kolby,09/12/2024,09:06:00,19:31:00,138.39
10022,Delos Santos Kolby,09/13/2024,10:09:00,18:41:00,138.39
10022,Delos Santos Kolby,09/16/2024,08:24:00,17:24:00,138.39
10022,Delos Santos Kolby,09/17/2024,10:54:00,19:55:00,138.39
10022,Delos Santos Kolby,09/18/2024,09:01:00,17:45:00,138.39
10022,Delos Santos Kolby,09/19/2024,10:21:00,20:22:00,138.39
10022,Delos Santos Kolby,09/20/2024,08:17:00,15:41:00,138.39
10022,Delos Santos Kolby,09/23/2024,08:45:00,17:58:00,138.39
10022,Delos Santos Kolby,09/24/2024,10:23:00,17:57:00,138.39
10022,Delos Santos Kolby,09/25/2024,10:30:00,21:02:00,138.39
10022,Delos Santos Kolby,09/26/2024,09:19:00,19:05:00,138.39
10022,Delos Santos Kolby,09/27/2024,10:17:00,20:28:00,138.39
10022,Delos Santos Kolby,09/30/2024,08:06:00,15:30:00,138.39
10022,Delos Santos Kolby,10/01/2024,09:55:00,19:01:00,138.39
10022,Delos Santos Kolby,10/02/2024,09:50:00,19:32:00,138.39
10022,Delos Santos Kolby,10/03/2024,08:39:00,17:57:00,138.39
10022,Delos Santos Kolby,10/04/2024,10:47:00,20:19:00,138.39
10022,Delos Santos Kolby,10/07/2024,10:56:00,18:09:00,138.39
10022,Delos Santos Kolby,10/08/2024,10:48:00,20:29:00,138.39
10022,Delos Santos Kolby,10/09/2024,08:21:00,15:24:00,138.39
10022,Delos Santos Kolby,10/10/2024,09:15:00,17:49:00,138.39
10022,Delos Santos Kolby,10/11/2024,10:35:00,20:19:00,138.39
10022,Delos Santos Kolby,10/14/2024,09:52:00,17:58:00,138.39
10022,Delos Santos Kolby,10/15/2024,09:54:00,17:19:00,138.39
10022,Delos Santos Kolby,10/16/2024,09:51:00,18:45:00,138.39
10022,Delos Santos Kolby,10/17/2024,10:05:00,17:50:00,138.39
10022,Delos Santos Kolby,10/18/2024,08:27:00,19:06:00,138.39
10022,Delos Santos Kolby,10/21/2024,08:06:00,15:17:00,138.39
10022,Delos Santos Kolby,10/22/2024,10:30:00,17:41:00,138.39
10022,Delos Santos Kolby,10/23/2024,09:40:00,17:46:00,138.39
10022,Delos Santos Kolby,10/24/2024,08:07:00,16:36:00,138.39
10022,Delos Santos Kolby,10/25/2024,09:57:00,20:28:00,138.39
10022,Delos Santos Kolby,10/28/2024,10:50:00,19:04:00,138.39
10022,Delos Santos Kolby,10/29/2024,10:23:00,19:50:00,138.39
10022,Delos Santos Kolby,10/30/2024,08:58:00,16:09:00,138.39
10022,Delos Santos Kolby,10/31/2024,08:29:00,15:50:00,138.39
10022,Delos Santos Kolby,11/01/2024,09:04:00,18:41:00,138.39
10022,Delos Santos Kolby,11/04/2024,08:57:00,18:19:00,138.39
10022,Delos Santos Kolby,11/05/2024,08:26:00,18:49:00,138.39
10022,Delos Santos Kolby,11/06/2024,09:18:00,19:58:00,138.39
10022,Delos Santos Kolby,11/07/2024,09:09:00,17:10:00,138.39
10022,Delos Santos Kolby,11/08/2024,09:56:00,20:28:00,138.39
10022,Delos Santos Kolby,11/11/2024,08:58:00,16:44:00,138.39
10022,Delos Santos Kolby,11/12/2024,09:15:00,19:29:00,138.39
10022,Delos Santos Kolby,11/13/2024,08:54:00,17:33:00,138.39
10022,Delos Santos Kolby,11/14/2024,08:04:00,15:31:00,138.39
10022,Delos Santos Kolby,11/15/2024,10:49:00,20:27:00,138.39
10022,Delos Santos Kolby,11/18/2024,10:21:00,21:08:00,138.39
10022,Delos Santos Kolby,11/19/2024,08:30:00,16:23:00,138.39
10022,Delos Santos Kolby,11/20/2024,08:55:00,19:02:00,138.39
10022,Delos Santos Kolby,11/21/2024,09:45:00,20:08:00,138.39
10022,Delos Santos Kolby,11/22/2024,10:18:00,20:33:00,138.39
10022,Delos Santos Kolby,11/25/2024,10:44:00,19:12:00,138.39
10022,Delos Santos Kolby,11/26/2024,09:04:00,17:00:00,138.39
10022,Delos Santos Kolby,11/27/2024,10:54:00,20:55:00,138.39
10022,Delos Santos Kolby,11/28/2024,09:43:00,18:57:00,138.39
10022,Delos Santos Kolby,11/29/2024,09:36:00,18:14:00,138.39
10022,Delos Santos Kolby,12/02/2024,10:54:00,21:27:00,138.39
10022,Delos Santos Kolby,12/03/2024,10:43:00,19:10:00,138.39
10022,Delos Santos Kolby,12/04/2024,08:25:00,16:24:00,138.39
10022,Delos Santos Kolby,12/05/2024,08:18:00,15:49:00,138.39
10022,Delos Santos Kolby,12/06/2024,09:31:00,17:47:00,138.39
10022,Delos Santos Kolby,12/09/2024,09:24:00,17:48:00,138.39
10022,Delos Santos Kolby,12/10/2024,08:27:00,17:02:00,138.39
10022,Delos Santos Kolby,12/11/2024,08:18:00,16:21:00,138.39
10022,Delos Santos Kolby,12/12/2024,10:08:00,18:09:00,138.39
10022,Delos Santos Kolby,12/13/2024,08:04:00,18:51:00,138.39
10022,Delos Santos Kolby,12/16/2024,08:24:00,17:26:00,138.39
10022,Delos Santos Kolby,12/17/2024,08:09:00,16:07:00,138.39
10022,Delos Santos Kolby,12/18/2024,08:00:00,17:12:00,138.39
10022,Delos Santos Kolby,12/19/2024,09:56:00,18:51:00,138.39
10022,Delos Santos Kolby,12/20/2024,10:23:00,19:42:00,138.39
10022,Delos Santos Kolby,12/23/2024,10:50:00,20:46:00,138.39
10022,Delos Santos Kolby,12/24/2024,10:19:00,18:54:00,138.39
10022,Delos Santos Kolby,12/25/2024,10:17:00,19:41:00,138.39
10022,Delos Santos Kolby,12/26/2024,08:07:00,17:53:00,138.39
10022,Delos Santos Kolby,12/27/2024,09:54:00,17:36:00,138.39
10022,Delos Santos Kolby,12/30/2024,09:41:00,18:39:00,138.39
10022,Delos Santos Kolby,12/31/2024,10:25:00,20:41:00,138.39
10023,Santos Vella,06/03/2024,10:27:00,20:10:00,142.86
10023,Santos Vella,06/04/2024,10:06:00,20:32:00,142.86
10023,Santos Vella,06/05/2024,10:01:00,20:19:00,142.86
10023,Santos Vella,06/06/2024,10:55:00,19:53:00,142.86
10023,Santos Vella,06/07/2024,10:13:00,18:01:00,142.86
10023,Santos Vella,06/10/2024,09:25:00,16:34:00,142.86
10023,Santos Vella,06/11/2024,08:48:00,19:10:00,142.86
10023,Santos Vella,06/12/2024,10:53:00,20:58:00,142.86
10023,Santos Vella,06/13/2024,09:30:00,19:55:00,142.86
10023,Santos Vella,06/14/2024,10:53:00,18:21:00,142.86
10023,Santos Vella,06/17/2024,09:59:00,18:10:00,142.86
10023,Santos Vella,06/18/2024,10:35:00,19:00:00,142.86
10023,Santos Vella,06/19/2024,10:42:00,18:17:00,142.86
10023,Santos Vella,06/20/2024,09:04:00,16:44:00,142.86
10023,Santos Vella,06/21/2024,09:06:00,18:41:00,142.86
10023,Santos Vella,06/24/2024,08:30:00,16:13:00,142.86
10023,Santos Vella,06/25/2024,10:24:00,20:50:00,142.86
10023,Santos Vella,06/26/2024,10:21:00,19:05:00,142.86
10023,Santos Vella,06/27/2024,10:29:00,18:19:00,142.86
10023,Santos Vella,06/28/2024,08:08:00,16:54:00,142.86
10023,Santos Vella,07/01/2024,10:08:00,18:49:00,142.86
10023,Santos Vella,07/02/2024,09:48:00,19:38:00,142.86
10023,Santos Vella,07/03/2024,10:26:00,17:41:00,142.86
10023,Santos Vella,07/04/2024,09:32:00,17:22:00,142.86
10023,Santos Vella,07/05/2024,10:37:00,20:48:00,142.86
10023,Santos Vella,07/08/2024,09:27:00,19:35:00,142.86
10023,Santos Vella,07/09/2024,10:52:00,18:45:00,142.86
10023,Santos Vella,07/10/2024,09:46:00,17:59:00,142.86
10023,Santos Vella,07/11/2024,10:22:00,18:06:00,142.86
10023,Santos Vella,07/12/2024,08:36:00,16:25:00,142.86
10023,Santos Vella,07/15/2024,09:32:00,16:57:00,142.86
10023,Santos Vella,07/16/2024,09:50:00,20:30:00,142.86
10023,Santos Vella,07/17/2024,08:49:00,16:57:00,142.86
10023,Santos Vella,07/18/2024,09:54:00,20:27:00,142.86
10023,Santos Vella,07/19/2024,08:09:00,16:36:00,142.86
10023,Santos Vella,07/22/2024,10:18:00,18:20:00,142.86
10023,Santos Vella,07/23/2024,09:04:00,17:09:00,142.86
10023,Santos Vella,07/24/2024,08:28:00,16:42:00,142.86
10023,Santos Vella,07/25/2024,08:43:00,19:21:00,142.86
10023,Santos Vella,07/26/2024,08:26:00,16:24:00,142.86
10023,Santos Vella,07/29/2024,09:03:00,16:33:00,142.86
10023,Santos Vella,07/30/2024,09:38:00,19:53:00,142.86
10023,Santos Vella,07/31/2024,08:11:00,18:53:00,142.86
10023,Santos Vella,08/01/2024,10:50:00,20:25:00,142.86
10023,Santos Vella,08/02/2024,08:35:00,16:11:00,142.86
10023,Santos Vella,08/05/2024,10:34:00,20:09:00,142.86
10023,Santos Vella,08/06/2024,08:36:00,18:11:00,142.86
10023,Santos Vella,08/07/2024,08:29:00,17:16:00,142.86
10023,Santos Vella,08/08/2024,10:23:00,18:37:00,142.86
10023,Santos Vella,08/09/2024,08:15:00,17:51:00,142.86
10023,Santos Vella,08/12/2024,09:11:00,17:54:00,142.86
10023,Santos Vella,08/13/2024,09:23:00,18:28:00,142.86
10023,Santos Vella,08/14/2024,09:51:00,20:19:00,142.86
10023,Santos Vella,08/15/2024,09:56:00,18:06:00,142.86
10023,Santos Vella,08/16/2024,08:01:00,15:05:00,142.86
10023,Santos Vella,08/19/2024,09:01:00,16:20:00,142.86
10023,Santos Vella,08/20/2024,10:22:00,17:25:00,142.86
10023,Santos Vella,08/21/2024,08:49:00,17:34:00,142.86
10023,Santos Vella,08/22/2024,10:43:00,19:38:00,142.86
10023,Santos Vella,08/23/2024,08:43:00,18:20:00,142.86
10023,Santos Vella,08/26/2024,10:24:00,17:42:00,142.86
10023,Santos Vella,08/27/2024,10:19:00,17:32:00,142.86
10023,Santos Vella,08/28/2024,08:42:00,16:48:00,142.86
10023,Santos Vella,08/29/2024,08:14:00,15:40:00,142.86
10023,Santos Vella,08/30/2024,10:29:00,18:29:00,142.86
10023,Santos Vella,09/02/2024,08:34:00,18:58:00,142.86
10023,Santos Vella,09/03/2024,10:42:00,19:15:00,142.86
10023,Santos Vella,09/04/2024,09:50:00,17:34:00,142.86
10023,Santos Vella,09/05/2024,09:16:00,16:18:00,142.86
10023,Santos Vella,09/06/2024,08:58:00,16:59:00,142.86
10023,Santos Vella,09/09/2024,09:03:00,17:09:00,142.86
10023,Santos Vella,09/10/2024,08:09:00,16:34:00,142.86
10023,Santos Vella,09/11/2024,10:01:00,17:39:00,142.86
10023,Santos Vella,09/12/2024,10:39:00,19:17:00,142.86
10023,Santos Vella,09/13/2024,09:33:00,17:52:00,142.86
10023,Santos Vella,09/16/2024,09:17:00,18:37:00,142.86
10023,Santos Vella,09/17/2024,09:21:00,19:11:00,142.86
10023,Santos Vella,09/18/2024,08:33:00,19:28:00,142.86
10023,Santos Vella,09/19/2024,08:32:00,15:49:00,142.86
10023,Santos Vella,09/20/2024,10:35:00,19:15:00,142.86
10023,Santos Vella,09/23/2024,09:43:00,19:13:00,142.86
10023,Santos Vella,09/24/2024,08:36:00,15:52:00,142.86
10023,Santos Vella,09/25/2024,10:12:00,20:01:00,142.86
10023,Santos Vella,09/26/2024,10:18:00,19:42:00,142.86
10023,Santos Vella,09/27/2024,10:23:00,19:48:00,142.86
10023,Santos Vella,09/30/2024,08:44:00,18:48:00,142.86
10023,Santos Vella,10/01/2024,10:41:00,19:53:00,142.86
10023,Santos Vella,10/02/2024,08:16:00,15:18:00,142.86
10023,Santos Vella,10/03/2024,09:39:00,17:25:00,142.86
10023,Santos Vella,10/04/2024,08:28:00,19:22:00,142.86
10023,Santos Vella,10/07/2024,09:36:00,18:38:00,142.86
10023,Santos Vella,10/08/2024,08:58:00,17:36:00,142.86
10023,Santos Vella,10/09/2024,09:49:00,18:46:00,142.86
10023,Santos Vella,10/10/2024,08:11:00,17:02:00,142.86
10023,Santos Vella,10/11/2024,08:46:00,17:47:00,142.86
10023,Santos Vella,10/14/2024,08:33:00,16:56:00,142.86
10023,Santos Vella,10/15/2024,09:23:00,17:38:00,142.86
10023,Santos Vella,10/16/2024,08:08:00,15:25:00,142.86
10023,Santos Vella,10/17/2024,09:13:00,19:52:00,142.86
10023,Santos Vella,10/18/2024,08:18:00,19:16:00,142.86
10023,Santos Vella,10/21/2024,08:40:00,17:51:00,142.86
10023,Santos Vella,10/22/2024,10:33:00,21:16:00,142.86
10023,Santos Vella,10/23/2024,09:13:00,17:49:00,142.86
10023,Santos Vella,10/24/2024,09:22:00,17:50:00,142.86
10023,Santos Vella,10/25/2024,08:43:00,18:49:00,142.86
10023,Santos Vella,10/28/2024,09:15:00,16:54:00,142.86
10023,Santos Vella,10/29/2024,09:39:00,18:38:00,142.86
10023,Santos Vella,10/30/2024,09:19:00,19:41:00,142.86
10023,Santos Vella,10/31/2024,09:50:00,19:02:00,142.86
10023,Santos Vella,11/01/2024,09:59:00,20:08:00,142.86
10023,Santos Vella,11/04/2024,08:22:00,17:43:00,142.86
10023,Santos Vella,11/05/2024,08:27:00,16:12:00,142.86
10023,Santos Vella,11/06/2024,08:44:00,19:23:00,142.86
10023,Santos Vella,11/07/2024,08:20:00,17:09:00,142.86
10023,Santos Vella,11/08/2024,10:16:00,17:29:00,142.86
10023,Santos Vella,11/11/2024,09:58:00,19:04:00,142.86
10023,Santos Vella,11/12/2024,08:00:00,16:06:00,142.86
10023,Santos Vella,11/13/2024,08:28:00,19:06:00,142.86
10023,Santos Vella,11/14/2024,09:13:00,18:51:00,142.86
10023,Santos Vella,11/15/2024,10:56:00,19:05:00,142.86
10023,Santos Vella,11/18/2024,10:42:00,17:48:00,142.86
10023,Santos Vella,11/19/2024,09:12:00,18:56:00,142.86
10023,Santos Vella,11/20/2024,08:01:00,17:20:00,142.86
10023,Santos Vella,11/21/2024,08:19:00,15:56:00,142.86
10023,Santos Vella,11/22/2024,09:15:00,18:51:00,142.86
10023,Santos Vella,11/25/2024,09:50:00,17:15:00,142.86
10023,Santos Vella,11/26/2024,09:27:00,19:18:00,142.86
10023,Santos Vella,11/27/2024,10:44:00,21:09:00,142.86
10023,Santos Vella,11/28/2024,09:01:00,18:08:00,142.86
10023,Santos Vella,11/29/2024,09:14:00,17:45:00,142.86
10023,Santos Vella,12/02/2024,09:33:00,16:43:00,142.86
10023,Santos Vella,12/03/2024,08:54:00,18:08:00,142.86
10023,Santos Vella,12/04/2024,09:08:00,16:51:00,142.86
10023,Santos Vella,12/05/2024,08:02:00,17:33:00,142.86
10023,Santos Vella,12/06/2024,10:38:00,19:03:00,142.86
10023,Santos Vella,12/09/2024,10:05:00,19:53:00,142.86
10023,Santos Vella,12/10/2024,08:09:00,16:28:00,142.86
10023,Santos Vella,12/11/2024,08:06:00,17:00:00,142.86
10023,Santos Vella,12/12/2024,08:33:00,18:45:00,142.86
10023,Santos Vella,12/13/2024,09:28:00,16:35:00,142.86
10023,Santos Vella,12/16/2024,09:27:00,18:12:00,142.86
10023,Santos Vella,12/17/2024,10:47:00,20:18:00,142.86
10023,Santos Vella,12/18/2024,08:00:00,16:43:00,142.86
10023,Santos Vella,12/19/2024,10:08:00,18:58:00,142.86
10023,Santos Vella,12/20/2024,08:08:00,16:06:00,142.86
10023,Santos Vella,12/23/2024,08:11:00,15:46:00,142.86
10023,Santos Vella,12/24/2024,08:09:00,16:48:00,142.86
10023,Santos Vella,12/25/2024,08:50:00,19:02:00,142.86
10023,Santos Vella,12/26/2024,10:00:00,18:21:00,142.86
10023,Santos Vella,12/27/2024,08:04:00,16:20:00,142.86
10023,Santos Vella,12/30/2024,08:53:00,18:35:00,142.86
10023,Santos Vella,12/31/2024,10:30:00,18:24:00,142.86
10024,Del Rosario Tomas,06/03/2024,09:16:00,17:57:00,133.39
10024,Del Rosario Tomas,06/04/2024,08:35:00,18:14:00,133.39
10024,Del Rosario Tomas,06/05/2024,09:19:00,19:00:00,133.39
10024,Del Rosario Tomas,06/06/2024,10:00:00,19:11:00,133.39
10024,Del Rosario Tomas,06/07/2024,09:56:00,16:59:00,133.39
10024,Del Rosario Tomas,06/10/2024,10:08:00,19:10:00,133.39
10024,Del Rosario Tomas,06/11/2024,09:49:00,17:56:00,133.39
10024,Del Rosario Tomas,06/12/2024,10:05:00,18:59:00,133.39
10024,Del Rosario Tomas,06/13/2024,10:53:00,18:33:00,133.39
10024,Del Rosario Tomas,06/14/2024,10:32:00,20:01:00,133.39
10024,Del Rosario Tomas,06/17/2024,09:26:00,19:41:00,133.39
10024,Del Rosario Tomas,06/18/2024,09:34:00,18:17:00,133.39
10024,Del Rosario Tomas,06/19/2024,08:08:00,16:53:00,133.39
10024,Del Rosario Tomas,06/20/2024,08:51:00,18:43:00,133.39
10024,Del Rosario Tomas,06/21/2024,08:23:00,16:10:00,133.39
10024,Del Rosario Tomas,06/24/2024,08:38:00,18:05:00,133.39
10024,Del Rosario Tomas,06/25/2024,08:34:00,17:45:00,133.39
10024,Del Rosario Tomas,06/26/2024,09:03:00,18:18:00,133.39
10024,Del Rosario Tomas,06/27/2024,08:49:00,19:37:00,133.39
10024,Del Rosario Tomas,06/28/2024,08:43:00,17:44:00,133.39
10024,Del Rosario Tomas,07/01/2024,09:08:00,18:44:00,133.39
10024,Del Rosario Tomas,07/02/2024,09:34:00,17:42:00,133.39
10024,Del Rosario Tomas,07/03/2024,08:47:00,16:20:00,133.39
10024,Del Rosario Tomas,07/04/2024,10:25:00,21:15:00,133.39
10024,Del Rosario Tomas,07/05/2024,08:23:00,18:20:00,133.39
10024,Del Rosario Tomas,07/08/2024,10:44:00,17:51:00,133.39
10024,Del Rosario Tomas,07/09/2024,08:23:00,16:04:00,133.39
10024,Del Rosario Tomas,07/10/2024,08:38:00,19:30:00,133.39
10024,Del Rosario Tomas,07/11/2024,09:52:00,19:54:00,133.39
10024,Del Rosario Tomas,07/12/2024,10:22:00,18:32:00,133.39
10024,Del Rosario Tomas,07/15/2024,10:36:00,18:52:00,133.39
10024,Del Rosario Tomas,07/16/2024,09:44:00,18:28:00,133.39
10024,Del Rosario Tomas,07/17/2024,08:48:00,18:21:00,133.39
10024,Del Rosario Tomas,07/18/2024,09:33:00,19:38:00,133.39
10024,Del Rosario Tomas,07/19/2024,08:38:00,19:37:00,133.39
10024,Del Rosario Tomas,07/22/2024,10:59:00,18:46:00,133.39
10024,Del Rosario Tomas,07/23/2024,09:48:00,17:43:00,133.39
10024,Del Rosario Tomas,07/24/2024,09:40:00,19:06:00,133.39
10024,Del Rosario Tomas,07/25/2024,09:29:00,19:31:00,133.39
10024,Del Rosario Tomas,07/26/2024,10:37:00,18:55:00,133.39
10024,Del Rosario Tomas,07/29/2024,08:25:00,19:15:00,133.39
10024,Del Rosario Tomas,07/30/2024,08:55:00,17:56:00,133.39
10024,Del Rosario Tomas,07/31/2024,09:51:00,20:27:00,133.39
10024,Del Rosario Tomas,08/01/2024,09:17:00,16:35:00,133.39
10024,Del Rosario Tomas,08/02/2024,10:43:00,20:27:00,133.39
10024,Del Rosario Tomas,08/05/2024,10:42:00,21:28:00,133.39
10024,Del Rosario Tomas,08/06/2024,10:22:00,20:46:00,133.39
10024,Del Rosario Tomas,08/07/2024,09:35:00,18:00:00,133.39
10024,Del Rosario Tomas,08/08/2024,10:55:00,21:13:00,133.39
10024,Del Rosario Tomas,08/09/2024,10:12:00,20:29:00,133.39
10024,Del Rosario Tomas,08/12/2024,10:31:00,21:01:00,133.39
10024,Del Rosario Tomas,08/13/2024,10:23:00,18:34:00,133.39
10024,Del Rosario Tomas,08/14/2024,08:55:00,16:54:00,133.39
10024,Del Rosario Tomas,08/15/2024,09:28:00,19:21:00,133.39
10024,Del Rosario Tomas,08/16/2024,10:16:00,19:35:00,133.39
10024,Del Rosario Tomas,08/19/2024,09:11:00,17:22:00,133.39
10024,Del Rosario Tomas,08/20/2024,08:43:00,19:28:00,133.39
10024,Del Rosario Tomas,08/21/2024,09:42:00,19:43:00,133.39
10024,Del Rosario Tomas,08/22/2024,10:32:00,20:18:00,133.39
10024,Del Rosario Tomas,08/23/2024,10:02:00,20:01:00,133.39
10024,Del Rosario Tomas,08/26/2024,09:45:00,16:53:00,133.39
10024,Del Rosario Tomas,08/27/2024,10:02:00,19:06:00,133.39
10024,Del Rosario Tomas,08/28/2024,09:19:00,16:22:00,133.39
10024,Del Rosario Tomas,08/29/2024,08:33:00,17:45:00,133.39
10024,Del Rosario Tomas,08/30/2024,10:06:00,17:22:00,133.39
10024,Del Rosario Tomas,09/02/2024,08:31:00,17:17:00,133.39
10024,Del Rosario Tomas,09/03/2024,10:07:00,17:26:00,133.39
10024,Del Rosario Tomas,09/04/2024,10:19:00,19:19:00,133.39
10024,Del Rosario Tomas,09/05/2024,10:06:00,19:47:00,133.39
10024,Del Rosario Tomas,09/06/2024,08:55:00,17:03:00,133.39
10024,Del Rosario Tomas,09/09/2024,08:23:00,16:12:00,133.39
10024,Del Rosario Tomas,09/10/2024,09:40:00,19:59:00,133.39
10024,Del Rosario Tomas,09/11/2024,09:11:00,16:51:00,133.39
10024,Del Rosario Tomas,09/12/2024,08:12:00,15:19:00,133.39
10024,Del Rosario Tomas,09/13/2024,08:34:00,15:55:00,133.39
10024,Del Rosario Tomas,09/16/2024,09:27:00,20:08:00,133.39
10024,Del Rosario Tomas,09/17/2024,08:43:00,18:04:00,133.39
